season,association_code,country,competition,competition_level,team,league_size,played,wins,draws,losses,goals_for,goals_against,goal_difference,points,points_per_game,goal_difference_per_game,ppg_percentile,percentile_basis,table_basis,source,source_ref,source_path,source_git_blob_sha,source_file_sha256
2021-22,GER,Germany,Bundesliga,1,SpVgg Greuther Fürth 1903,18,34,3,9,22,28,82,-54,18,0.5294117647058824,-1.588235294117647,0,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2021-22/1-bundesliga.txt,2021-22/1-bundesliga.txt,2d947fda8b18472ad518468c2842d5c6eea1d015,46032813d658fb2003281e1e2d05cfb68716c1d7c79aca009f2758b49243887c
2022-23,GER,Germany,Bundesliga,1,FC Bayern München,18,34,21,8,5,92,38,54,71,2.088235294117647,1.588235294117647,0.9705882352941176,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,Borussia Dortmund,18,34,22,5,7,83,44,39,71,2.088235294117647,1.1470588235294117,0.9705882352941176,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,RB Leipzig,18,34,20,6,8,64,41,23,66,1.9411764705882353,0.6764705882352942,0.8823529411764706,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,1. FC Union Berlin,18,34,18,8,8,51,38,13,62,1.8235294117647058,0.38235294117647056,0.8235294117647058,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,SC Freiburg,18,34,17,8,9,51,44,7,59,1.7352941176470589,0.20588235294117646,0.7647058823529411,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,Bayer 04 Leverkusen,18,34,14,8,12,57,49,8,50,1.4705882352941178,0.23529411764705882,0.6764705882352942,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,Eintracht Frankfurt,18,34,13,11,10,58,52,6,50,1.4705882352941178,0.17647058823529413,0.6764705882352942,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,VfL Wolfsburg,18,34,13,10,11,57,48,9,49,1.4411764705882353,0.2647058823529412,0.5882352941176471,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,1. FSV Mainz 05,18,34,12,10,12,54,55,-1,46,1.3529411764705883,-0.029411764705882353,0.5294117647058824,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,Borussia Mönchengladbach,18,34,11,10,13,52,55,-3,43,1.2647058823529411,-0.08823529411764706,0.47058823529411764,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,1. FC Köln,18,34,10,12,12,49,54,-5,42,1.2352941176470589,-0.14705882352941177,0.4117647058823529,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,TSG 1899 Hoffenheim,18,34,10,6,18,48,57,-9,36,1.0588235294117647,-0.2647058823529412,0.3235294117647059,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,SV Werder Bremen,18,34,10,6,18,51,64,-13,36,1.0588235294117647,-0.38235294117647056,0.3235294117647059,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,VfL Bochum 1848,18,34,10,5,19,40,72,-32,35,1.0294117647058822,-0.9411764705882353,0.23529411764705882,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,FC Augsburg,18,34,9,7,18,42,63,-21,34,1,-0.6176470588235294,0.17647058823529413,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,VfB Stuttgart,18,34,7,12,15,45,57,-12,33,0.9705882352941176,-0.35294117647058826,0.11764705882352941,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,FC Schalke 04,18,34,7,10,17,35,71,-36,31,0.9117647058823529,-1.0588235294117647,0.058823529411764705,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2022-23,GER,Germany,Bundesliga,1,Hertha BSC,18,34,7,8,19,42,69,-27,29,0.8529411764705882,-0.7941176470588235,0,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2022-23/1-bundesliga.txt,2022-23/1-bundesliga.txt,c564b378eb7eea5650a4f9446f860fa24209b2fe,69af1fbc06a5cde9a203fe70e142f627f9ac36ef7e03768d52d11acb2145b737
2023-24,GER,Germany,Bundesliga,1,Bayer 04 Leverkusen,18,34,28,6,0,89,24,65,90,2.6470588235294117,1.911764705882353,1,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,VfB Stuttgart,18,34,23,4,7,78,39,39,73,2.1470588235294117,1.1470588235294117,0.9411764705882353,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,FC Bayern München,18,34,23,3,8,94,45,49,72,2.1176470588235294,1.4411764705882353,0.8823529411764706,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,RB Leipzig,18,34,19,8,7,77,39,38,65,1.911764705882353,1.1176470588235294,0.8235294117647058,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,Borussia Dortmund,18,34,18,9,7,68,43,25,63,1.8529411764705883,0.7352941176470589,0.7647058823529411,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,Eintracht Frankfurt,18,34,11,14,9,51,50,1,47,1.3823529411764706,0.029411764705882353,0.7058823529411765,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,TSG 1899 Hoffenheim,18,34,13,7,14,66,66,0,46,1.3529411764705883,0,0.6470588235294118,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,1. FC Heidenheim 1846,18,34,10,12,12,50,55,-5,42,1.2352941176470589,-0.14705882352941177,0.5294117647058824,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,SV Werder Bremen,18,34,11,9,14,48,54,-6,42,1.2352941176470589,-0.17647058823529413,0.5294117647058824,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,SC Freiburg,18,34,11,9,14,45,58,-13,42,1.2352941176470589,-0.38235294117647056,0.5294117647058824,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,FC Augsburg,18,34,10,9,15,50,60,-10,39,1.1470588235294117,-0.29411764705882354,0.4117647058823529,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,VfL Wolfsburg,18,34,10,7,17,41,56,-15,37,1.088235294117647,-0.4411764705882353,0.35294117647058826,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,1. FSV Mainz 05,18,34,7,14,13,39,51,-12,35,1.0294117647058822,-0.35294117647058826,0.29411764705882354,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,Borussia Mönchengladbach,18,34,7,13,14,56,67,-11,34,1,-0.3235294117647059,0.23529411764705882,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,1. FC Union Berlin,18,34,9,6,19,33,58,-25,33,0.9705882352941176,-0.7352941176470589,0.14705882352941177,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,VfL Bochum 1848,18,34,7,12,15,42,74,-32,33,0.9705882352941176,-0.9411764705882353,0.14705882352941177,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,1. FC Köln,18,34,5,12,17,28,60,-32,27,0.7941176470588235,-0.9411764705882353,0.058823529411764705,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2023-24,GER,Germany,Bundesliga,1,SV Darmstadt 98,18,34,3,8,23,30,86,-56,17,0.5,-1.6470588235294117,0,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2023-24/1-bundesliga.txt,2023-24/1-bundesliga.txt,dcbd22d15b3964955092ab182c611184c565c199,77093efd6edf1090b9638f266e970236a7cc3f7ea5864f4cd8785bbbe4e91e64
2024-25,GER,Germany,Bundesliga,1,FC Bayern München,18,34,25,7,2,99,32,67,82,2.411764705882353,1.9705882352941178,1,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,Bayer 04 Leverkusen,18,34,19,12,3,72,43,29,69,2.0294117647058822,0.8529411764705882,0.9411764705882353,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,Eintracht Frankfurt,18,34,17,9,8,68,46,22,60,1.7647058823529411,0.6470588235294118,0.8823529411764706,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,Borussia Dortmund,18,34,17,6,11,71,51,20,57,1.6764705882352942,0.5882352941176471,0.8235294117647058,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,SC Freiburg,18,34,16,7,11,49,53,-4,55,1.6176470588235294,-0.11764705882352941,0.7647058823529411,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,1. FSV Mainz 05,18,34,14,10,10,55,43,12,52,1.5294117647058822,0.35294117647058826,0.7058823529411765,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,RB Leipzig,18,34,13,12,9,53,48,5,51,1.5,0.14705882352941177,0.6176470588235294,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,SV Werder Bremen,18,34,14,9,11,54,57,-3,51,1.5,-0.08823529411764706,0.6176470588235294,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,VfB Stuttgart,18,34,14,8,12,64,53,11,50,1.4705882352941178,0.3235294117647059,0.5294117647058824,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,Borussia Mönchengladbach,18,34,13,6,15,55,57,-2,45,1.3235294117647058,-0.058823529411764705,0.47058823529411764,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,VfL Wolfsburg,18,34,11,10,13,56,54,2,43,1.2647058823529411,0.058823529411764705,0.38235294117647056,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,FC Augsburg,18,34,11,10,13,35,51,-16,43,1.2647058823529411,-0.47058823529411764,0.38235294117647056,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,1. FC Union Berlin,18,34,10,10,14,35,51,-16,40,1.1764705882352942,-0.47058823529411764,0.29411764705882354,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,FC St. Pauli 1910,18,34,8,8,18,28,41,-13,32,0.9411764705882353,-0.38235294117647056,0.20588235294117646,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,TSG 1899 Hoffenheim,18,34,7,11,16,46,68,-22,32,0.9411764705882353,-0.6470588235294118,0.20588235294117646,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,1. FC Heidenheim 1846,18,34,8,5,21,37,64,-27,29,0.8529411764705882,-0.7941176470588235,0.11764705882352941,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,Holstein Kiel,18,34,6,7,21,49,80,-31,25,0.7352941176470589,-0.9117647058823529,0.029411764705882353,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2024-25,GER,Germany,Bundesliga,1,VfL Bochum 1848,18,34,6,7,21,33,67,-34,25,0.7352941176470589,-1,0.029411764705882353,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2024-25/1-bundesliga.txt,2024-25/1-bundesliga.txt,1cfad25a7820e3aa4d0a8ee9aac2c75ef61c0ae8,ec0f75ef3eb01eee6f2176998a05fbfce35cf6a5a82203fce676c7024b84bd3d
2025-26,GER,Germany,Bundesliga,1,FC Bayern München,18,34,28,5,1,122,36,86,89,2.6176470588235294,2.5294117647058822,1,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/deutschland,https://github.com/openfootball/deutschland/blob/master/2025-26/1-bundesliga.txt,2025-26/1-bundesliga.txt,ad9f756c97c375b58e2e664ff7a10a24a52b6ae1,c1858a191c8dddf7cc04014c29c63f401b400af0be4d20329d85af893a6b7e56
