season,season_start,movement,player_id,player_name,current_club_id,current_club,from_club_id,from_club,to_club_id,to_club,semantic_type,fee_text,source
2023/24,2023,IN,820633,Coli Saco,6195,SSC Napoli,26789,FC Pro Vercelli 1892,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,278531,Sebastiano Luperto,6195,SSC Napoli,749,FC Empoli,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,377042,Michael Folorunsho,6195,SSC Napoli,332,SSC Bari,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,199258,Andrea Petagna,6195,SSC Napoli,2919,AC Monza,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,662562,Giuseppe D'Agostino,6195,SSC Napoli,33734,SS Monopoli 1966,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 28/01/2024,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,197743,Filippo Costa,6195,SSC Napoli,704,Calcio Foggia 1920,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,397225,Alessandro Zanoli,6195,SSC Napoli,1038,UC Sampdoria,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,535797,Lorenzo Sgarbi,6195,SSC Napoli,2254,Pro Sesto 1913,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,707295,Giuseppe Ambrosino,6195,SSC Napoli,4084,AS Cittadella,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,618505,Davide Costanzo,6195,SSC Napoli,26789,FC Pro Vercelli 1892,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,503482,Min-jae Kim,6195,SSC Napoli,6195,SSC Napoli,27,Bayern Munich,PERMANENT_OR_OTHER_EXPLICIT,€50.00m,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,400489,Eljif Elmas,6195,SSC Napoli,6195,SSC Napoli,23826,RB Leipzig,PERMANENT_OR_OTHER_EXPLICIT,€24.00m,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,316889,Hirving Lozano,6195,SSC Napoli,6195,SSC Napoli,383,PSV Eindhoven,PERMANENT_OR_OTHER_EXPLICIT,€15.00m,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,199258,Andrea Petagna,6195,SSC Napoli,6195,SSC Napoli,2919,AC Monza,PERMANENT_OR_OTHER_EXPLICIT,€9.70m,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,278531,Sebastiano Luperto,6195,SSC Napoli,6195,SSC Napoli,749,FC Empoli,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,421873,Elia Caprile,6195,SSC Napoli,6195,SSC Napoli,749,FC Empoli,LOAN,Loan fee: €500k,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,521407,Walid Cheddira,6195,SSC Napoli,6195,SSC Napoli,8970,Frosinone Calcio,LOAN,Loan fee: €500k,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,377042,Michael Folorunsho,6195,SSC Napoli,6195,SSC Napoli,276,Hellas Verona,LOAN,Loan fee: €200k,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,397225,Alessandro Zanoli,6195,SSC Napoli,6195,SSC Napoli,380,US Salernitana 1919,LOAN,Loan fee: €100k,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,612065,Karim Zedadka,6195,SSC Napoli,6195,SSC Napoli,9284,Swift Hesperange,PERMANENT_OR_OTHER_EXPLICIT,€60k,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,197743,Filippo Costa,6195,SSC Napoli,6195,SSC Napoli,2655,LR Vicenza,PERMANENT_OR_OTHER_EXPLICIT,€1k,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,342341,Leonardo Candellone,6195,SSC Napoli,6195,SSC Napoli,5587,SS Juve Stabia,PERMANENT_OR_OTHER_EXPLICIT,€1k,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,417414,Davide Marfella,6195,SSC Napoli,6195,SSC Napoli,4106,Casertana FC,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,618505,Davide Costanzo,6195,SSC Napoli,6195,SSC Napoli,47180,Portici 1906,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,421781,Valerio Labriola,6195,SSC Napoli,6195,SSC Napoli,9818,Giugliano Calcio 1928,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,820633,Coli Saco,6195,SSC Napoli,6195,SSC Napoli,1388,Ancona Calcio,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,566936,Antonio Cioffi,6195,SSC Napoli,6195,SSC Napoli,1388,Ancona Calcio,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,395190,Francesco Mezzoni,6195,SSC Napoli,6195,SSC Napoli,839,AC Perugia Calcio,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,662562,Giuseppe D'Agostino,6195,SSC Napoli,6195,SSC Napoli,49430,AZ Picerno,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,358008,Gianluca Gaetano,6195,SSC Napoli,6195,SSC Napoli,1390,Cagliari Calcio,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,707295,Giuseppe Ambrosino,6195,SSC Napoli,6195,SSC Napoli,4097,US Catanzaro,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,704456,Nosa Edward Obaretin,6195,SSC Napoli,6195,SSC Napoli,4095,AC Trento,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,662562,Giuseppe D'Agostino,6195,SSC Napoli,6195,SSC Napoli,33734,SS Monopoli 1966,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,433584,Alessio Zerbin,6195,SSC Napoli,6195,SSC Napoli,2919,AC Monza,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,703245,Antonio Vergara,6195,SSC Napoli,6195,SSC Napoli,5621,AC Reggiana 1919,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,535797,Lorenzo Sgarbi,6195,SSC Napoli,6195,SSC Napoli,2331,US Avellino 1912,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,282388,Giovanni Simeone,6195,SSC Napoli,6195,SSC Napoli,276,Hellas Verona,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,450936,Tanguy Ndombélé,6195,SSC Napoli,6195,SSC Napoli,148,Tottenham Hotspur,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,405885,Giacomo Raspadori,6195,SSC Napoli,6195,SSC Napoli,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,144143,Bartosz Bereszyński,6195,SSC Napoli,6195,SSC Napoli,1038,UC Sampdoria,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,522784,Taty Castellanos,398,SS Lazio,40058,New York City FC,398,SS Lazio,PERMANENT_OR_OTHER_EXPLICIT,€18.60m,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,462823,Gustav Isaksen,398,SS Lazio,865,FC Midtjylland,398,SS Lazio,PERMANENT_OR_OTHER_EXPLICIT,€14.40m,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,550106,Matteo Cancellieri,398,SS Lazio,276,Hellas Verona,398,SS Lazio,PERMANENT_OR_OTHER_EXPLICIT,€8.50m,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,481675,Christos Mandas,398,SS Lazio,653,OFI Crete,398,SS Lazio,PERMANENT_OR_OTHER_EXPLICIT,€1.30m,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,873981,Diego González,398,SS Lazio,33203,Celaya FC,398,SS Lazio,PERMANENT_OR_OTHER_EXPLICIT,€1.28m,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,465830,Mattéo Guendouzi,398,SS Lazio,244,Olympique Marseille,398,SS Lazio,LOAN,Loan fee: €1.00m,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,356141,Daichi Kamada,398,SS Lazio,24,Eintracht Frankfurt,398,SS Lazio,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,525704,Nicolò Rovella,398,SS Lazio,506,Juventus FC,398,SS Lazio,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,346567,Luca Pellegrini,398,SS Lazio,506,Juventus FC,398,SS Lazio,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,99254,Luigi Sepe,398,SS Lazio,380,US Salernitana 1919,398,SS Lazio,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,1026255,Saná Fernandes,398,SS Lazio,12816,Lazio U19,398,SS Lazio,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,745444,Valerio Crespi,398,SS Lazio,12816,Lazio U19,398,SS Lazio,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,708086,Romano Floriani Mussolini,398,SS Lazio,12816,Lazio U19,398,SS Lazio,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,601577,André Anderson,398,SS Lazio,585,São Paulo Futebol Clube,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,421775,Nicolò Armini,398,SS Lazio,7197,Potenza Calcio,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,228761,Jony,398,SS Lazio,2448,Sporting Gijón,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,240349,Cristiano Lombardi,398,SS Lazio,4271,US Triestina,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,538079,Alessio Furlanetto,398,SS Lazio,24898,AC Renate,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,339782,Alessandro Rossi,398,SS Lazio,45894,Monterosi Tuscia FC,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,170481,Jean-Daniel Akpa Akpro,398,SS Lazio,749,FC Empoli,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,131075,Francesco Acerbi,398,SS Lazio,46,Inter Milan,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,465565,Dimitrije Kamenovic,398,SS Lazio,197,AC Sparta Prague,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,534121,Andrea Marino,398,SS Lazio,4085,Fidelis Andria 2018,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,265320,Emanuele Cicerelli,398,SS Lazio,1386,LFA Reggio Calabria,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 31/08/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,266795,Gonzalo Escalante,398,SS Lazio,2687,Cádiz CF,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,624942,Raúl Moro,398,SS Lazio,2497,Real Oviedo,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,135208,Riza Durmisi,398,SS Lazio,648,CD Tenerife,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,266302,Sergej Milinković-Savić,398,SS Lazio,398,SS Lazio,1114,Al-Hilal SFC,PERMANENT_OR_OTHER_EXPLICIT,€40.00m,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,131075,Francesco Acerbi,398,SS Lazio,398,SS Lazio,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€4.00m,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,266795,Gonzalo Escalante,398,SS Lazio,398,SS Lazio,2687,Cádiz CF,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,550106,Matteo Cancellieri,398,SS Lazio,398,SS Lazio,749,FC Empoli,LOAN,Loan fee: €1.00m,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,367464,Luís Maximiano,398,SS Lazio,398,SS Lazio,3302,UD Almería,LOAN,Loan fee: €500k,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,170481,Jean-Daniel Akpa Akpro,398,SS Lazio,398,SS Lazio,2919,AC Monza,LOAN,Loan fee: €500k,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,468301,Marcos Antônio,398,SS Lazio,398,SS Lazio,1091,PAOK Thessaloniki,LOAN,Loan fee: €300k,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,228761,Jony,398,SS Lazio,398,SS Lazio,7077,FC Cartagena,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,769063,Luka Romero,398,SS Lazio,398,SS Lazio,5,AC Milan,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,265320,Emanuele Cicerelli,398,SS Lazio,398,SS Lazio,1627,Catania FC,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,421775,Nicolò Armini,398,SS Lazio,398,SS Lazio,7197,Potenza Calcio,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,708086,Romano Floriani Mussolini,398,SS Lazio,398,SS Lazio,2921,Delfino Pescara 1936,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,538079,Alessio Furlanetto,398,SS Lazio,398,SS Lazio,4033,Fermana FC,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,287700,Mohamed Fares,398,SS Lazio,398,SS Lazio,19,Brescia Calcio (- 2025),LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,624942,Raúl Moro,398,SS Lazio,398,SS Lazio,366,Real Valladolid CF,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,534121,Andrea Marino,398,SS Lazio,398,SS Lazio,704,Calcio Foggia 1920,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,334835,Toma Bašić,398,SS Lazio,398,SS Lazio,380,US Salernitana 1919,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,745444,Valerio Crespi,398,SS Lazio,398,SS Lazio,4031,Cosenza Calcio,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,465565,Dimitrije Kamenovic,398,SS Lazio,398,SS Lazio,322,Yverdon Sport FC,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,339782,Alessandro Rossi,398,SS Lazio,398,SS Lazio,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,44420,Ștefan Radu,398,SS Lazio,398,SS Lazio,,Retired,RETIREMENT,-,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,135208,Riza Durmisi,398,SS Lazio,398,SS Lazio,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,613539,Marco Bertini,398,SS Lazio,398,SS Lazio,2722,SPAL,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,300137,Marius Adamonis,398,SS Lazio,398,SS Lazio,839,AC Perugia Calcio,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,550106,Matteo Cancellieri,398,SS Lazio,398,SS Lazio,276,Hellas Verona,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,OUT,346567,Luca Pellegrini,398,SS Lazio,398,SS Lazio,506,Juventus FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,353366,Benjamin Pavard,46,Inter Milan,27,Bayern Munich,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€32.40m,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,543771,Kristjan Asllani,46,Inter Milan,749,FC Empoli,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€15.70m,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,638793,Tajon Buchanan,46,Inter Milan,2282,Club Brugge KV,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€7.30m,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,441986,Yann Bisseck,46,Inter Milan,678,Aarhus GF,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€7.20m,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,42205,Yann Sommer,46,Inter Milan,27,Bayern Munich,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€6.90m,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,394300,Davide Frattesi,46,Inter Milan,6574,US Sassuolo,46,Inter Milan,LOAN,Loan fee: €5.00m,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,131075,Francesco Acerbi,46,Inter Milan,398,SS Lazio,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€4.00m,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,457422,Samuele Mulattieri,46,Inter Milan,8970,Frosinone Calcio,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023 €1.00m,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,91970,Juan Cuadrado,46,Inter Milan,506,Juventus FC,46,Inter Milan,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,318528,Marcus Thuram,46,Inter Milan,18,Borussia Mönchengladbach,46,Inter Milan,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,70580,Raffaele Di Gennaro,46,Inter Milan,4326,AS Gubbio 1910,46,Inter Milan,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,40433,Alexis Sánchez,46,Inter Milan,244,Olympique Marseille,46,Inter Milan,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,182932,Davy Klaassen,46,Inter Milan,610,Ajax Amsterdam,46,Inter Milan,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,256339,Emil Audero,46,Inter Milan,1038,UC Sampdoria,46,Inter Milan,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,585982,Carlos Augusto,46,Inter Milan,2919,AC Monza,46,Inter Milan,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,41384,Marko Arnautovic,46,Inter Milan,1025,Bologna FC 1909,46,Inter Milan,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,539631,Andrea Moretti,46,Inter Milan,2254,Pro Sesto 1913,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,930781,Pio Esposito,46,Inter Milan,5380,Inter Milan Primavera,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,507479,Darian Males,46,Inter Milan,26,FC Basel 1893,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,564532,Franco Vezzoni,46,Inter Milan,4146,Aurora Pro Patria,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,552223,Filip Stanković,46,Inter Milan,724,FC Volendam,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,613393,Gaetano Oristanio,46,Inter Milan,724,FC Volendam,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,491705,Facundo Colidio,46,Inter Milan,11831,Club Atlético Tigre,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,216179,Stefano Sensi,46,Inter Milan,2919,AC Monza,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,640109,Martín Satriano,46,Inter Milan,749,FC Empoli,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,459991,Marco Pompetti,46,Inter Milan,4554,FC Südtirol,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,704337,William Rovida,46,Inter Milan,4159,Carrarese Calcio 1908,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,656095,Andi Hoti,46,Inter Milan,245,SC Freiburg II,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
2023/24,2023,IN,487838,Niccolò Squizzato,46,Inter Milan,24898,AC Renate,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,TRANSFERMARKT_EXPANDED
