event_id,season,player_id,player_name,from_club_id,from_club,to_club_id,to_club,semantic_type,fee_text,paired_internal_faces,source_faces
TM-2024-00058,2024/25,148252,Remo Freuler,1025,Bologna FC 1909,703,Nottingham Forest,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00059,2024/25,148252,Remo Freuler,703,Nottingham Forest,1025,Bologna FC 1909,PERMANENT_OR_OTHER_EXPLICIT,€1.90m,0,IN
TM-2024-00060,2024/25,148368,Divock Origi,5,AC Milan,41107,Milan Futuro,PERMANENT_OR_OTHER_EXPLICIT,-,0,OUT
TM-2024-00061,2024/25,148368,Divock Origi,703,Nottingham Forest,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00062,2024/25,157501,M'Baye Niang,749,FC Empoli,6603,Wydad Casablanca,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00063,2024/25,159337,Roberto Inglese,130,Parma Calcio 1913,1627,Catania FC,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00064,2024/25,159337,Roberto Inglese,5514,Calcio Lecco 1912,130,Parma Calcio 1913,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00065,2024/25,159372,Felipe Anderson,398,SS Lazio,1023,Sociedade Esportiva Palmeiras,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00066,2024/25,160344,Leonardo Mancuso,2919,AC Monza,2581,Mantova 1911,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00067,2024/25,160344,Leonardo Mancuso,458,Palermo FC,2919,AC Monza,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00068,2024/25,160668,Antonio Colak,130,Parma Calcio 1913,3522,Spezia Calcio,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,0,OUT
TM-2024-00069,2024/25,160938,Marc Oliver Kempf,44,Hertha BSC,1047,Como 1907,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,0,IN
TM-2024-00070,2024/25,161011,Filip Kostic,506,Juventus FC,36,Fenerbahce,LOAN,loan transfer,0,OUT
TM-2024-00071,2024/25,162959,Daniele Rugani,506,Juventus FC,610,Ajax Amsterdam,LOAN,loan transfer,0,OUT
TM-2024-00072,2024/25,163048,Alberto Paleari,4171,Benevento Calcio,416,Torino FC,FREE_TRANSFER,free transfer,0,IN
TM-2024-00073,2024/25,163639,Federico Ceccherini,276,Hellas Verona,2239,US Cremonese,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2024-00074,2024/25,163639,Federico Ceccherini,6646,Fatih Karagümrük,276,Hellas Verona,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00075,2024/25,163647,Kastriot Dermaku,1005,US Lecce,,Retired,RETIREMENT,-,0,OUT
TM-2024-00076,2024/25,164770,Raphaël Varane,1047,Como 1907,,Retired,RETIREMENT,-,0,OUT
TM-2024-00077,2024/25,164770,Raphaël Varane,985,Manchester United,1047,Como 1907,FREE_TRANSFER,free transfer,0,IN
TM-2024-00078,2024/25,165873,Federico Barba,1047,Como 1907,321,FC Sion,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2024-00079,2024/25,167727,Andrea Belotti,1047,Como 1907,294,SL Benfica,LOAN,loan transfer,0,OUT
TM-2024-00080,2024/25,167727,Andrea Belotti,12,AS Roma,1047,Como 1907,PERMANENT_OR_OTHER_EXPLICIT,€4.10m,1,IN+OUT
TM-2024-00081,2024/25,167727,Andrea Belotti,430,ACF Fiorentina,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,1,IN+OUT
TM-2024-00082,2024/25,167741,Mattia Valoti,2919,AC Monza,2239,US Cremonese,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2024-00083,2024/25,167741,Mattia Valoti,4172,Pisa Sporting Club,2919,AC Monza,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00084,2024/25,168157,Leander Dendoncker,6195,SSC Napoli,405,Aston Villa,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00085,2024/25,170481,Jean-Daniel Akpa Akpro,2919,AC Monza,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,1,IN+OUT
TM-2024-00086,2024/25,170481,Jean-Daniel Akpa Akpro,398,SS Lazio,2919,AC Monza,LOAN,loan transfer,1,IN+OUT
TM-2024-00087,2024/25,173491,Joel Pohjanpalo,607,Venezia FC,458,Palermo FC,PERMANENT_OR_OTHER_EXPLICIT,€4.75m,0,OUT
TM-2024-00088,2024/25,180337,Sardar Azmoun,12,AS Roma,15,Bayer 04 Leverkusen,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00089,2024/25,181136,Piotr Zielinski,6195,SSC Napoli,46,Inter Milan,FREE_TRANSFER,free transfer,1,IN+OUT
TM-2024-00090,2024/25,182517,Anthony Partipilo,130,Parma Calcio 1913,8970,Frosinone Calcio,LOAN,loan transfer,0,OUT
TM-2024-00091,2024/25,182889,Wylan Cyprien,130,Parma Calcio 1913,4768,Changchun Yatai,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2024-00092,2024/25,182913,Adrien Rabiot,506,Juventus FC,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2024-00093,2024/25,182932,Davy Klaassen,46,Inter Milan,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2024-00094,2024/25,183031,Koffi Djidji,416,Torino FC,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2024-00095,2024/25,183841,Petar Stojanović,1038,UC Sampdoria,749,FC Empoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00096,2024/25,183841,Petar Stojanović,749,FC Empoli,380,US Salernitana 1919,LOAN,loan transfer,0,OUT
TM-2024-00097,2024/25,184894,Alfred Duncan,430,ACF Fiorentina,607,Venezia FC,FREE_TRANSFER,free transfer,1,IN+OUT
TM-2024-00098,2024/25,187587,Ante Rebić,114,Besiktas JK,1005,US Lecce,FREE_TRANSFER,free transfer,0,IN
TM-2024-00099,2024/25,189340,Gianluca Di Chiara,130,Parma Calcio 1913,8970,Frosinone Calcio,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00100,2024/25,190634,Marko Pajac,252,Genoa CFC,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2024-00101,2024/25,190634,Marko Pajac,5621,AC Reggiana 1919,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00102,2024/25,192638,Nicolas Haas,434,FC Luzern,749,FC Empoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00103,2024/25,193867,Liam Henderson,458,Palermo FC,749,FC Empoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00104,2024/25,197470,Mattia Caldara,5,AC Milan,1385,Modena FC,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00105,2024/25,197751,Alberto Cerri,1047,Como 1907,380,US Salernitana 1919,LOAN,loan transfer,0,OUT
TM-2024-00106,2024/25,197751,Alberto Cerri,749,FC Empoli,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,1,IN+OUT
TM-2024-00107,2024/25,198873,Marco Modolo,607,Venezia FC,,Retired,RETIREMENT,-,0,OUT
TM-2024-00108,2024/25,199070,Tommaso Arrigoni,1047,Como 1907,4554,FC Südtirol,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2024-00109,2024/25,199070,Tommaso Arrigoni,4554,FC Südtirol,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00110,2024/25,199258,Andrea Petagna,1390,Cagliari Calcio,2919,AC Monza,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,1,IN+OUT
TM-2024-00111,2024/25,199635,Eric Lanini,130,Parma Calcio 1913,4171,Benevento Calcio,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00112,2024/25,199635,Eric Lanini,4171,Benevento Calcio,130,Parma Calcio 1913,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00113,2024/25,199733,Danilo Cataldi,398,SS Lazio,430,ACF Fiorentina,LOAN,loan transfer,1,IN+OUT
TM-2024-00114,2024/25,20005,Papu Gómez,2919,AC Monza,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2024-00115,2024/25,200188,Mattia Aramu,252,Genoa CFC,2581,Mantova 1911,LOAN,Loan fee: €100k,0,OUT
TM-2024-00116,2024/25,200188,Mattia Aramu,332,SSC Bari,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00117,2024/25,202979,Gennaro Tutino,130,Parma Calcio 1913,4031,Cosenza Calcio,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,0,OUT
TM-2024-00118,2024/25,202979,Gennaro Tutino,4031,Cosenza Calcio,130,Parma Calcio 1913,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00119,2024/25,203842,Viktor Kovalenko,515,Without Club,749,FC Empoli,FREE_AGENT_OR_END_OF_CONTRACT,-,0,IN
TM-2024-00120,2024/25,203842,Viktor Kovalenko,749,FC Empoli,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,1,IN+OUT
TM-2024-00121,2024/25,203842,Viktor Kovalenko,800,Atalanta BC,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2024-00122,2024/25,205006,Rick Karsdorp,12,AS Roma,383,PSV Eindhoven,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00123,2024/25,207917,Alberto Moreno,1050,Villarreal CF,1047,Como 1907,FREE_TRANSFER,free transfer,0,IN
TM-2024-00124,2024/25,207929,Dele Alli,515,Without Club,1047,Como 1907,FREE_AGENT_OR_END_OF_CONTRACT,-,0,IN
TM-2024-00125,2024/25,208172,Mateusz Wieteska,1390,Cagliari Calcio,1091,PAOK Thessaloniki,LOAN,Loan fee: €145k,0,OUT
TM-2024-00126,2024/25,208690,George Pușcaș,252,Genoa CFC,44006,Bodrum FK,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00127,2024/25,208690,George Pușcaș,332,SSC Bari,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00128,2024/25,210178,Pablo Marí,2919,AC Monza,430,ACF Fiorentina,PERMANENT_OR_OTHER_EXPLICIT,€2.70m,1,IN+OUT
TM-2024-00129,2024/25,215649,Mirko Marić,144,HNK Rijeka,2919,AC Monza,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00130,2024/25,215649,Mirko Marić,2919,AC Monza,607,Venezia FC,LOAN,loan transfer,1,IN+OUT
TM-2024-00131,2024/25,216179,Stefano Sensi,46,Inter Milan,2919,AC Monza,FREE_TRANSFER,free transfer,1,IN+OUT
TM-2024-00132,2024/25,216599,Domen Crnigoj,5621,AC Reggiana 1919,607,Venezia FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00133,2024/25,22141,Antonio Mirante,5,AC Milan,,Retired,RETIREMENT,-,0,OUT
TM-2024-00134,2024/25,222855,Jesper Karlström,238,Lech Poznan,410,Udinese Calcio,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,0,IN
TM-2024-00135,2024/25,223974,Stefan Posch,1025,Bologna FC 1909,800,Atalanta BC,LOAN,Loan fee: €1.00m,1,IN+OUT
TM-2024-00136,2024/25,225055,Jean-Pierre Nsame,1047,Como 1907,255,Legia Warszawa,LOAN,loan transfer,0,OUT
TM-2024-00137,2024/25,225055,Jean-Pierre Nsame,1047,Como 1907,255,Legia Warszawa,PERMANENT_OR_OTHER_EXPLICIT,€575k,0,OUT
TM-2024-00138,2024/25,225055,Jean-Pierre Nsame,255,Legia Warszawa,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 28/01/2025,0,IN
TM-2024-00139,2024/25,226025,Luca Mazzitelli,1047,Como 1907,6574,US Sassuolo,LOAN,loan transfer,0,OUT
TM-2024-00140,2024/25,226025,Luca Mazzitelli,8970,Frosinone Calcio,1047,Como 1907,LOAN,loan transfer,0,IN
TM-2024-00141,2024/25,226524,Morten Thorsby,252,Genoa CFC,89,1.FC Union Berlin,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00142,2024/25,226524,Morten Thorsby,89,1.FC Union Berlin,252,Genoa CFC,PERMANENT_OR_OTHER_EXPLICIT,€3.10m,0,IN
TM-2024-00143,2024/25,227081,Joaquín Correa,244,Olympique Marseille,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00144,2024/25,228444,Ridgeciano Haps,252,Genoa CFC,607,Venezia FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,1,IN+OUT
TM-2024-00145,2024/25,234781,Maxwel Cornet,379,West Ham United,252,Genoa CFC,LOAN,loan transfer,0,IN
TM-2024-00146,2024/25,236041,Alexis Blin,1005,US Lecce,458,Palermo FC,PERMANENT_OR_OTHER_EXPLICIT,€1.50m,0,OUT
TM-2024-00147,2024/25,237666,Silvan Hefti,252,Genoa CFC,41,Hamburger SV,PERMANENT_OR_OTHER_EXPLICIT,€1.65m,0,OUT
TM-2024-00148,2024/25,237666,Silvan Hefti,969,Montpellier HSC,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00149,2024/25,238752,Keita Baldé,515,Without Club,2919,AC Monza,FREE_AGENT_OR_END_OF_CONTRACT,-,0,IN
TM-2024-00150,2024/25,238993,Simone Scuffet,1390,Cagliari Calcio,6195,SSC Napoli,LOAN,loan transfer,1,IN+OUT
TM-2024-00151,2024/25,239934,Maximilian Ullmann,607,Venezia FC,4441,Wolfsberger AC,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00152,2024/25,240219,Lorenzo Venuti,1005,US Lecce,1038,UC Sampdoria,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00153,2024/25,240349,Cristiano Lombardi,398,SS Lazio,,Retired,RETIREMENT,-,0,OUT
TM-2024-00154,2024/25,241052,Alessandro Bellemo,1047,Como 1907,1038,UC Sampdoria,LOAN,loan transfer,0,OUT
TM-2024-00155,2024/25,241527,Federico Bonazzoli,276,Hellas Verona,380,US Salernitana 1919,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00156,2024/25,242359,Juan Musso,800,Atalanta BC,13,Atlético de Madrid,LOAN,Loan fee: €1.50m,0,OUT
TM-2024-00157,2024/25,242813,Filip Jagiełło,252,Genoa CFC,238,Lech Poznan,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00158,2024/25,242813,Filip Jagiełło,3522,Spezia Calcio,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00159,2024/25,244192,Pierluigi Gollini,252,Genoa CFC,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 23/01/2025,1,IN+OUT
TM-2024-00160,2024/25,244192,Pierluigi Gollini,6195,SSC Napoli,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,1,IN+OUT
TM-2024-00161,2024/25,244192,Pierluigi Gollini,800,Atalanta BC,12,AS Roma,PERMANENT_OR_OTHER_EXPLICIT,€800k,1,IN+OUT
TM-2024-00162,2024/25,244192,Pierluigi Gollini,800,Atalanta BC,252,Genoa CFC,LOAN,loan transfer,1,IN+OUT
TM-2024-00163,2024/25,244491,Stefano Gori,2919,AC Monza,506,Juventus FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,1,IN+OUT
TM-2024-00164,2024/25,244491,Stefano Gori,506,Juventus FC,3522,Spezia Calcio,LOAN,loan transfer,0,OUT
TM-2024-00165,2024/25,245078,Nemanja Radonjic,237,RCD Mallorca,416,Torino FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00166,2024/25,245078,Nemanja Radonjic,416,Torino FC,159,Red Star Belgrade,PERMANENT_OR_OTHER_EXPLICIT,€200k,0,OUT
TM-2024-00167,2024/25,246291,Diego Llorente,12,AS Roma,399,Leeds United,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00168,2024/25,247377,Kevin Bonifazi,1005,US Lecce,6574,US Sassuolo,LOAN,loan transfer,0,OUT
TM-2024-00169,2024/25,247377,Kevin Bonifazi,1025,Bologna FC 1909,1005,US Lecce,LOAN,loan transfer,1,IN+OUT
TM-2024-00170,2024/25,247377,Kevin Bonifazi,8970,Frosinone Calcio,1025,Bologna FC 1909,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00171,2024/25,249730,Guillermo Maripán,162,AS Monaco,416,Torino FC,PERMANENT_OR_OTHER_EXPLICIT,€4.60m,0,IN
TM-2024-00172,2024/25,255450,Aleksey Miranchuk,800,Atalanta BC,51663,Atlanta United FC,PERMANENT_OR_OTHER_EXPLICIT,€11.80m,0,OUT
TM-2024-00173,2024/25,256339,Emil Audero,1038,UC Sampdoria,1047,Como 1907,PERMANENT_OR_OTHER_EXPLICIT,€6.00m,0,IN
TM-2024-00174,2024/25,256339,Emil Audero,1047,Como 1907,458,Palermo FC,LOAN,loan transfer,0,OUT
TM-2024-00175,2024/25,256339,Emil Audero,46,Inter Milan,1038,UC Sampdoria,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00176,2024/25,257751,Simone Bastoni,749,FC Empoli,3522,Spezia Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00177,2024/25,258027,Renato Sanches,12,AS Roma,583,Paris Saint-Germain,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00178,2024/25,258482,Boris Radunović,1390,Cagliari Calcio,332,SSC Bari,LOAN,loan transfer,0,OUT
TM-2024-00179,2024/25,259953,Rade Krunic,36,Fenerbahce,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00180,2024/25,259953,Rade Krunic,5,AC Milan,36,Fenerbahce,PERMANENT_OR_OTHER_EXPLICIT,€3.50m,0,OUT
