event_id,season,player_id,player_name,from_club_id,from_club,to_club_id,to_club,semantic_type,fee_text,paired_internal_faces,source_faces
TM-2022-01192,2022/23,61770,Emanuele Terranova,332,SSC Bari,2239,US Cremonese,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01193,2022/23,618341,Mario Gila,6767,Real Madrid Castilla,398,SS Lazio,PERMANENT_OR_OTHER_EXPLICIT,€21.00m,0,IN
TM-2022-01194,2022/23,618505,Davide Costanzo,2721,US Alessandria Calcio 1912,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/01/2023,0,IN
TM-2022-01195,2022/23,618505,Davide Costanzo,6195,SSC Napoli,26789,FC Pro Vercelli 1892,LOAN,loan transfer,0,OUT
TM-2022-01196,2022/23,619323,Fausto Perseu,2239,US Cremonese,2721,US Alessandria Calcio 1912,LOAN,loan transfer,0,OUT
TM-2022-01197,2022/23,619323,Fausto Perseu,9826,Olbia Calcio 1905,2239,US Cremonese,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01198,2022/23,621122,Matteo Angeli,1025,Bologna FC 1909,24898,AC Renate,LOAN,loan transfer,0,OUT
TM-2022-01199,2022/23,621122,Matteo Angeli,4324,Imolese Calcio 1919,1025,Bologna FC 1909,PERMANENT_OR_OTHER_EXPLICIT,€50k,0,IN
TM-2022-01200,2022/23,621277,Silvio Colella,1005,US Lecce,22408,Altamura S.S.,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01201,2022/23,621277,Silvio Colella,26237,Molfetta Calcio,1005,US Lecce,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01202,2022/23,621284,Gianmarco Mancarella,1005,US Lecce,22249,Audace Cerignola,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01203,2022/23,621284,Gianmarco Mancarella,22344,AC Nardò,1005,US Lecce,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01204,2022/23,622380,Cesare Casadei,46,Inter Milan,631,Chelsea FC,PERMANENT_OR_OTHER_EXPLICIT,€14.86m,0,OUT
TM-2022-01205,2022/23,622380,Cesare Casadei,5380,Inter Milan Primavera,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01206,2022/23,622801,Flavio Paoletti,12001,Sampdoria Primavera,1038,UC Sampdoria,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01207,2022/23,623040,Yayah Kallon,252,Genoa CFC,276,Hellas Verona,LOAN,Loan fee: €200k,0,IN
TM-2022-01208,2022/23,623441,Daniel Frey,2239,US Cremonese,4159,Carrarese Calcio 1908,LOAN,loan transfer,0,OUT
TM-2022-01209,2022/23,623851,Khadim Ndiaye,26563,Hebar,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 04/01/2023,0,IN
TM-2022-01210,2022/23,623851,Khadim Ndiaye,55555,Tsarsko Selo (-2022),800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01211,2022/23,623851,Khadim Ndiaye,800,Atalanta BC,26563,Hebar,LOAN,loan transfer,0,OUT
TM-2022-01212,2022/23,624436,Gerard Yepes,12001,Sampdoria Primavera,1038,UC Sampdoria,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01213,2022/23,624869,Christopher Attys,223,HNK Sibenik,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01214,2022/23,624869,Christopher Attys,46,Inter Milan,4324,Imolese Calcio 1919,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01215,2022/23,624942,Raúl Moro,1103,Ternana Calcio,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 24/01/2023,0,IN
TM-2022-01216,2022/23,624942,Raúl Moro,398,SS Lazio,1103,Ternana Calcio,LOAN,Loan fee: €330k,0,OUT
TM-2022-01217,2022/23,624942,Raúl Moro,398,SS Lazio,2497,Real Oviedo,LOAN,loan transfer,0,OUT
TM-2022-01218,2022/23,626913,Boulaye Dia,1050,Villarreal CF,380,US Salernitana 1919,LOAN,Loan fee: €1.00m,0,IN
TM-2022-01219,2022/23,627624,Lorenzo Peschetola,46,Inter Milan,22045,Latina Calcio 1932,LOAN,loan transfer,0,OUT
TM-2022-01220,2022/23,627624,Lorenzo Peschetola,704,Calcio Foggia 1920,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/01/2023,0,IN
TM-2022-01221,2022/23,628308,Flavio Di Dio,1025,Bologna FC 1909,9818,Giugliano Calcio 1928,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01222,2022/23,628308,Flavio Di Dio,49430,AZ Picerno,1025,Bologna FC 1909,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01223,2022/23,628558,Riccardo Ciervo,12,AS Roma,6574,US Sassuolo,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,1,IN+OUT
TM-2022-01224,2022/23,628558,Riccardo Ciervo,6574,US Sassuolo,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,1,IN+OUT
TM-2022-01225,2022/23,628558,Riccardo Ciervo,6574,US Sassuolo,607,Venezia FC,LOAN,loan transfer,0,OUT
TM-2022-01226,2022/23,628558,Riccardo Ciervo,6574,US Sassuolo,8970,Frosinone Calcio,LOAN,loan transfer,0,OUT
TM-2022-01227,2022/23,628558,Riccardo Ciervo,8970,Frosinone Calcio,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 26/01/2023,0,IN
TM-2022-01228,2022/23,628645,Filippo Tripi,12,AS Roma,4059,NS Mura,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01229,2022/23,629016,Marco Nasti,10958,Milan Primavera,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01230,2022/23,629016,Marco Nasti,5,AC Milan,4031,Cosenza Calcio,LOAN,loan transfer,0,OUT
TM-2022-01231,2022/23,630812,Stefano Rubbi,2919,AC Monza,4553,US Pergolettese 1932,LOAN,loan transfer,0,OUT
TM-2022-01232,2022/23,630812,Stefano Rubbi,2919,AC Monza,5514,Calcio Lecco 1912,LOAN,loan transfer,0,OUT
TM-2022-01233,2022/23,630812,Stefano Rubbi,5514,Calcio Lecco 1912,2919,AC Monza,LOAN_RETURN_OR_END_OF_LOAN,End of loan 28/07/2022,0,IN
TM-2022-01234,2022/23,631007,Filippo Terracciano,16996,Hellas Verona Primavera,276,Hellas Verona,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01235,2022/23,631420,Thomas Fimognari,41470,Borgaro Nobis 1965,416,Torino FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01236,2022/23,631420,Thomas Fimognari,416,Torino FC,52075,ASD Stresa Vergante,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01237,2022/23,632831,Nicolò Bertola,3522,Spezia Calcio,4339,Aquila Montevarchi 1902,LOAN,loan transfer,0,OUT
TM-2022-01238,2022/23,633377,Kaique Rocha,1038,UC Sampdoria,679,Club Athletico Paranaense,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01239,2022/23,633377,Kaique Rocha,6600,Sport Club Internacional,1038,UC Sampdoria,LOAN_RETURN_OR_END_OF_LOAN,End of loan 31/12/2022,0,IN
TM-2022-01240,2022/23,633668,Giovanni Fabbian,46,Inter Milan,1386,Reggina 1914,LOAN,loan transfer,0,OUT
TM-2022-01241,2022/23,633668,Giovanni Fabbian,5380,Inter Milan Primavera,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01242,2022/23,637117,Altin Kryeziu,20656,NK Tabor Sezana,416,Torino FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01243,2022/23,637117,Altin Kryeziu,416,Torino FC,790,NK Maribor,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01244,2022/23,640109,Martín Satriano,3911,Stade Brestois 29,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01245,2022/23,640109,Martín Satriano,46,Inter Milan,749,FC Empoli,LOAN,loan transfer,1,IN+OUT
TM-2022-01246,2022/23,642689,Mikael,380,US Salernitana 1919,2863,América Futebol Clube (MG),LOAN,loan transfer,0,OUT
TM-2022-01247,2022/23,642689,Mikael,380,US Salernitana 1919,6600,Sport Club Internacional,LOAN,loan transfer,0,OUT
TM-2022-01248,2022/23,642689,Mikael,380,US Salernitana 1919,8718,Sport Club do Recife,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,OUT
TM-2022-01249,2022/23,642689,Mikael,6600,Sport Club Internacional,380,US Salernitana 1919,LOAN_RETURN_OR_END_OF_LOAN,End of loan 31/01/2023,0,IN
TM-2022-01250,2022/23,642689,Mikael,8718,Sport Club do Recife,380,US Salernitana 1919,PERMANENT_OR_OTHER_EXPLICIT,€3.28m,0,IN
TM-2022-01251,2022/23,642967,Brayan Vera,1005,US Lecce,2352,CD América de Cali,PERMANENT_OR_OTHER_EXPLICIT,€300k,0,OUT
TM-2022-01252,2022/23,642967,Brayan Vera,2352,CD América de Cali,1005,US Lecce,LOAN_RETURN_OR_END_OF_LOAN,End of loan 31/12/2022,0,IN
TM-2022-01253,2022/23,644156,Luca Lombardi,2919,AC Monza,2921,Delfino Pescara 1936,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2022-01254,2022/23,644156,Luca Lombardi,7030,Vis Pesaro 1898,2919,AC Monza,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01255,2022/23,6442,Antonio Rosati,430,ACF Fiorentina,,Retired,RETIREMENT,-,0,OUT
TM-2022-01256,2022/23,644676,Bruno Amione,1386,Reggina 1914,276,Hellas Verona,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01257,2022/23,644676,Bruno Amione,276,Hellas Verona,1038,UC Sampdoria,LOAN,loan transfer,1,IN+OUT
TM-2022-01258,2022/23,647534,Joel Voelkerling Persson,11997,Roma U19,1005,US Lecce,FREE_TRANSFER,free transfer,0,IN
TM-2022-01259,2022/23,648032,James Abankwah,1189,St. Patrick's Athletic,410,Udinese Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01260,2022/23,650254,Jonathan Italeng,5514,Calcio Lecco 1912,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01261,2022/23,650254,Jonathan Italeng,800,Atalanta BC,4339,Aquila Montevarchi 1902,LOAN,loan transfer,0,OUT
TM-2022-01262,2022/23,650255,Lorenzo Di Stefano,1038,UC Sampdoria,4326,AS Gubbio 1910,LOAN,loan transfer,0,OUT
TM-2022-01263,2022/23,650255,Lorenzo Di Stefano,1386,Reggina 1914,1038,UC Sampdoria,LOAN_RETURN_OR_END_OF_LOAN,End of loan 31/08/2022,0,IN
TM-2022-01264,2022/23,653415,Leonardo Buta,10789,SC Braga B,410,Udinese Calcio,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,0,IN
TM-2022-01265,2022/23,655525,Yeferson Paz,19114,Sassuolo Primavera,6574,US Sassuolo,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01266,2022/23,655525,Yeferson Paz,6574,US Sassuolo,839,AC Perugia Calcio,LOAN,loan transfer,0,OUT
TM-2022-01267,2022/23,657742,Joaquín Sosa,866,Club Nacional,1025,Bologna FC 1909,PERMANENT_OR_OTHER_EXPLICIT,€950k,0,IN
TM-2022-01268,2022/23,658244,Luigi Samele,4159,Carrarese Calcio 1908,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 19/01/2023,0,IN
TM-2022-01269,2022/23,658244,Luigi Samele,6574,US Sassuolo,22249,Audace Cerignola,LOAN,loan transfer,0,OUT
TM-2022-01270,2022/23,658586,Matteo Fiorenza,12130,Torino Primavera,416,Torino FC,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01271,2022/23,659516,Warren Bondo,1159,AS Nancy-Lorraine,2919,AC Monza,FREE_TRANSFER,free transfer,0,IN
TM-2022-01272,2022/23,659516,Warren Bondo,2919,AC Monza,1386,Reggina 1914,LOAN,loan transfer,0,OUT
TM-2022-01273,2022/23,662752,Luis Rojas,1025,Bologna FC 1909,4083,FC Crotone,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,OUT
TM-2022-01274,2022/23,663320,Marco Bontempi,1038,UC Sampdoria,4163,US Fiorenzuola 1922,LOAN,loan transfer,0,OUT
TM-2022-01275,2022/23,663320,Marco Bontempi,46619,Arzignano Valchiampo,1038,UC Sampdoria,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/01/2023,0,IN
TM-2022-01276,2022/23,663900,Giovanni Bonfanti,76091,Atalanta Under 18,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01277,2022/23,663900,Giovanni Bonfanti,800,Atalanta BC,14888,US Città di Pontedera,LOAN,loan transfer,0,OUT
TM-2022-01278,2022/23,667640,Alexandru Borbei,5618,Lecce Primavera,1005,US Lecce,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01279,2022/23,668228,Matheus Martins,2462,Fluminense Football Club,410,Udinese Calcio,PERMANENT_OR_OTHER_EXPLICIT,€6.00m,0,IN
TM-2022-01280,2022/23,668228,Matheus Martins,410,Udinese Calcio,1010,Watford FC,LOAN,loan transfer,0,OUT
TM-2022-01281,2022/23,668951,Matías Soulé,41101,Juventus Next Gen,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01282,2022/23,671542,Daniel Samek,62,SK Slavia Prague,1005,US Lecce,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,0,IN
TM-2022-01283,2022/23,671915,Enzo Barrenechea,41101,Juventus Next Gen,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01284,2022/23,673148,Alessio Piazza,1005,US Lecce,1104,ACR Messina,LOAN,loan transfer,0,OUT
TM-2022-01285,2022/23,673495,Emil Roback,10958,Milan Primavera,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01286,2022/23,673495,Emil Roback,2778,FC Nordsjaelland,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 06/01/2023,0,IN
TM-2022-01287,2022/23,673495,Emil Roback,5,AC Milan,2778,FC Nordsjaelland,LOAN,loan transfer,0,OUT
TM-2022-01288,2022/23,673495,Emil Roback,5,AC Milan,2844,IFK Norrköping,LOAN,loan transfer,0,OUT
TM-2022-01289,2022/23,67556,Milan Djuric,380,US Salernitana 1919,276,Hellas Verona,FREE_TRANSFER,free transfer,1,IN+OUT
TM-2022-01290,2022/23,678441,Daniele Montevago,12001,Sampdoria Primavera,1038,UC Sampdoria,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01291,2022/23,679754,Niklas Pyyhtiä,14848,Bologna Primavera,1025,Bologna FC 1909,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01292,2022/23,682032,Marley Aké,506,Juventus FC,2969,Dijon FCO,LOAN,loan transfer,0,OUT
TM-2022-01293,2022/23,686965,Juan Cabal,8172,Atlético Nacional,276,Hellas Verona,PERMANENT_OR_OTHER_EXPLICIT,€3.50m,0,IN
TM-2022-01294,2022/23,690204,Davide Manarelli,24898,AC Renate,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01295,2022/23,690204,Davide Manarelli,6574,US Sassuolo,22294,US Viterbese 1908,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01296,2022/23,691482,Jacopo Fazzini,8492,Empoli Primavera,749,FC Empoli,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01297,2022/23,692209,Joan González,5618,Lecce Primavera,1005,US Lecce,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01298,2022/23,69646,Jens Stryger,410,Udinese Calcio,449,Trabzonspor,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01299,2022/23,698110,Lorenzo Malagrida,12001,Sampdoria Primavera,1038,UC Sampdoria,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01300,2022/23,698548,Marko Lazetić,5,AC Milan,3551,SCR Altach,LOAN,Loan fee: €47k,0,OUT
TM-2022-01301,2022/23,699442,Kacper Urbański,14848,Bologna Primavera,1025,Bologna FC 1909,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01302,2022/23,700053,Edoardo Iannoni,1388,Ancona Calcio,380,US Salernitana 1919,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01303,2022/23,700053,Edoardo Iannoni,380,US Salernitana 1919,839,AC Perugia Calcio,LOAN,loan transfer,0,OUT
TM-2022-01304,2022/23,700643,Martin Turk,130,Parma Calcio 1913,1038,UC Sampdoria,LOAN,loan transfer,0,IN
TM-2022-01305,2022/23,701819,Daniele Ghilardi,276,Hellas Verona,2581,Mantova 1911,LOAN,loan transfer,0,OUT
TM-2022-01306,2022/23,701819,Daniele Ghilardi,430,ACF Fiorentina,276,Hellas Verona,PERMANENT_OR_OTHER_EXPLICIT,€5.63m,1,IN+OUT
TM-2022-01307,2022/23,703245,Antonio Vergara,12819,Napoli Primavera,6195,SSC Napoli,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01308,2022/23,703245,Antonio Vergara,6195,SSC Napoli,26789,FC Pro Vercelli 1892,LOAN,loan transfer,0,OUT
TM-2022-01309,2022/23,704176,Destiny Egharevba,430,ACF Fiorentina,4163,US Fiorenzuola 1922,LOAN,loan transfer,0,OUT
TM-2022-01310,2022/23,704176,Destiny Egharevba,7030,Vis Pesaro 1898,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 13/01/2023,0,IN
TM-2022-01311,2022/23,704234,Diego Fornari,276,Hellas Verona,9816,Forlì FC,LOAN,loan transfer,0,OUT
TM-2022-01312,2022/23,704234,Diego Fornari,46293,Caldiero Terme,276,Hellas Verona,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01313,2022/23,704347,Antonio Pio Iervolino,14968,Salernitana Primavera,380,US Salernitana 1919,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01314,2022/23,704671,Lorenzo Campaner,1038,UC Sampdoria,2250,AC Prato,LOAN,loan transfer,0,OUT
TM-2022-01315,2022/23,704671,Lorenzo Campaner,4255,SS Arezzo,1038,UC Sampdoria,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01316,2022/23,706380,Lado Akhalaia,12130,Torino Primavera,416,Torino FC,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01317,2022/23,706380,Lado Akhalaia,416,Torino FC,9284,Swift Hesperange,LOAN,loan transfer,0,OUT
TM-2022-01318,2022/23,707295,Giuseppe Ambrosino,1047,Como 1907,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 17/01/2023,0,IN
TM-2022-01319,2022/23,707295,Giuseppe Ambrosino,12819,Napoli Primavera,6195,SSC Napoli,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01320,2022/23,707295,Giuseppe Ambrosino,6195,SSC Napoli,1047,Como 1907,LOAN,loan transfer,0,OUT
TM-2022-01321,2022/23,707295,Giuseppe Ambrosino,6195,SSC Napoli,4084,AS Cittadella,LOAN,loan transfer,0,OUT
TM-2022-01322,2022/23,707303,Samuele Lovaglio,416,Torino FC,22188,AC Crema 1908,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01323,2022/23,707303,Samuele Lovaglio,61604,Nuova Florida Calcio,416,Torino FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01324,2022/23,7093,Francesco Magnanelli,6574,US Sassuolo,,Retired,RETIREMENT,-,0,OUT
TM-2022-01325,2022/23,712911,Jasper Samooja,23075,FC Honka II,1005,US Lecce,PERMANENT_OR_OTHER_EXPLICIT,?,0,IN
TM-2022-01326,2022/23,715470,Brian Bayeye,4097,US Catanzaro,416,Torino FC,PERMANENT_OR_OTHER_EXPLICIT,€700k,0,IN
TM-2022-01327,2022/23,716411,Maissa Ndiaye,11997,Roma U19,2239,US Cremonese,PERMANENT_OR_OTHER_EXPLICIT,?,0,IN
TM-2022-01328,2022/23,716411,Maissa Ndiaye,2239,US Cremonese,2655,LR Vicenza,LOAN,loan transfer,0,OUT
TM-2022-01329,2022/23,724437,Kaleb Jiménez,380,US Salernitana 1919,2655,LR Vicenza,LOAN,loan transfer,0,OUT
TM-2022-01330,2022/23,724437,Kaleb Jiménez,4167,1913 Seregno Calcio,380,US Salernitana 1919,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01331,2022/23,725242,Luca D'Andrea,19114,Sassuolo Primavera,6574,US Sassuolo,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01332,2022/23,728516,Lovro Stubljar,18030,NK Domzale U19,749,FC Empoli,PERMANENT_OR_OTHER_EXPLICIT,?,0,IN
TM-2022-01333,2022/23,73090,Vid Belec,380,US Salernitana 1919,2784,APOEL Nicosia,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2022-01334,2022/23,731491,Franco Carboni,1390,Cagliari Calcio,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 23/01/2023,0,IN
TM-2022-01335,2022/23,731491,Franco Carboni,46,Inter Milan,1390,Cagliari Calcio,LOAN,loan transfer,0,OUT
TM-2022-01336,2022/23,731491,Franco Carboni,46,Inter Milan,2919,AC Monza,LOAN,loan transfer,1,IN+OUT
TM-2022-01337,2022/23,731491,Franco Carboni,5380,Inter Milan Primavera,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01338,2022/23,73396,David Ospina,6195,SSC Napoli,18544,Al-Nassr FC,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01339,2022/23,743091,Emirhan İlkhan,114,Besiktas JK,416,Torino FC,PERMANENT_OR_OTHER_EXPLICIT,€4.90m,0,IN
TM-2022-01340,2022/23,743091,Emirhan İlkhan,416,Torino FC,1038,UC Sampdoria,LOAN,loan transfer,1,IN+OUT
TM-2022-01341,2022/23,745427,Gabriele Guarino,8492,Empoli Primavera,749,FC Empoli,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01342,2022/23,74683,Nemanja Matić,985,Manchester United,12,AS Roma,FREE_TRANSFER,free transfer,0,IN
TM-2022-01343,2022/23,746891,Cristian Volpato,11997,Roma U19,12,AS Roma,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01344,2022/23,75458,Robin Olsen,12,AS Roma,405,Aston Villa,PERMANENT_OR_OTHER_EXPLICIT,€3.50m,0,OUT
TM-2022-01345,2022/23,75458,Robin Olsen,405,Aston Villa,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01346,2022/23,75615,Douglas Costa,1061,Los Angeles Galaxy,506,Juventus FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 31/12/2022,0,IN
TM-2022-01347,2022/23,75615,Douglas Costa,506,Juventus FC,1061,Los Angeles Galaxy,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01348,2022/23,75942,Tomás Rincón,1038,UC Sampdoria,416,Torino FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,1,IN+OUT
TM-2022-01349,2022/23,75942,Tomás Rincón,416,Torino FC,1038,UC Sampdoria,FREE_TRANSFER,free transfer,1,IN+OUT
TM-2022-01350,2022/23,77825,Etrit Berisha,2722,SPAL,416,Torino FC,PERMANENT_OR_OTHER_EXPLICIT,€300k,0,IN
TM-2022-01351,2022/23,77825,Etrit Berisha,416,Torino FC,2722,SPAL,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,OUT
TM-2022-01352,2022/23,7825,Pepe Reina,398,SS Lazio,1050,Villarreal CF,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01353,2022/23,787618,Valentín Carboni,5380,Inter Milan Primavera,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01354,2022/23,787907,Benjamin Tahirović,11997,Roma U19,12,AS Roma,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01355,2022/23,79242,Gabriel,1005,US Lecce,776,Coritiba Foot Ball Club,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01356,2022/23,795431,Tio Cipot,4059,NS Mura,3522,Spezia Calcio,PERMANENT_OR_OTHER_EXPLICIT,€1.06m,0,IN
TM-2022-01357,2022/23,798929,Gvidas Gineitis,12130,Torino Primavera,416,Torino FC,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01358,2022/23,802512,Julius Beck,14893,Spezia Primavera,3522,Spezia Calcio,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01359,2022/23,80351,Josip Ilicic,800,Atalanta BC,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2022-01360,2022/23,805338,Clemente Crisci,22275,AS Bisceglie 1913,380,US Salernitana 1919,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,0,IN
TM-2022-01361,2022/23,805338,Clemente Crisci,380,US Salernitana 1919,4093,Taranto SS,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01362,2022/23,805696,Mats Lemmens,5618,Lecce Primavera,1005,US Lecce,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01363,2022/23,808224,Andres Sfait,10131,SV Grödig,380,US Salernitana 1919,FREE_TRANSFER,free transfer,0,IN
TM-2022-01364,2022/23,812625,Agustín Álvarez,861,CA Peñarol,6574,US Sassuolo,PERMANENT_OR_OTHER_EXPLICIT,€12.00m,0,IN
TM-2022-01365,2022/23,814439,Duccio Lazzeri,2250,AC Prato,749,FC Empoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 31/12/2022,0,IN
TM-2022-01366,2022/23,814439,Duccio Lazzeri,749,FC Empoli,80892,Polisportiva Firenze Ovest,LOAN,loan transfer,0,OUT
TM-2022-01367,2022/23,816930,Andrei Motoc,14968,Salernitana Primavera,380,US Salernitana 1919,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01368,2022/23,816930,Andrei Motoc,380,US Salernitana 1919,1387,ACR Siena 1904,LOAN,loan transfer,0,OUT
TM-2022-01369,2022/23,81789,Maya Yoshida,1038,UC Sampdoria,33,FC Schalke 04,FREE_TRANSFER,free transfer,0,OUT
TM-2022-01370,2022/23,818878,Wisdom Amey,14848,Bologna Primavera,1025,Bologna FC 1909,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01371,2022/23,818888,Antonio Raimondo,14848,Bologna Primavera,1025,Bologna FC 1909,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
TM-2022-01372,2022/23,818892,Nicola Bagnolini,14848,Bologna Primavera,1025,Bologna FC 1909,PERMANENT_OR_OTHER_EXPLICIT,-,0,IN
