season,season_start,movement,player_id,player_name,current_club_id,current_club,from_club_id,from_club,to_club_id,to_club,semantic_type,fee_text,source
2024/25,2024,IN,629016,Marco Nasti,5,AC Milan,332,SSC Bari,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024 €700k,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,95424,Kyle Walker,5,AC Milan,281,Manchester City,5,AC Milan,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,495722,Devis Vásquez,5,AC Milan,408,Ascoli Calcio,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,800948,Jan-Carlo Simić,5,AC Milan,10958,AC Milan Primavera,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,939745,Lorenzo Torriani,5,AC Milan,10958,AC Milan Primavera,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,883349,Kevin Zeroli,5,AC Milan,10958,AC Milan Primavera,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,776303,Marco Pellegrino,5,AC Milan,380,US Salernitana 1919,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,435772,Charles De Ketelaere,5,AC Milan,800,Atalanta BC,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,698548,Marko Lazetić,5,AC Milan,385,Fortuna Sittard,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,381950,Alexis Saelemaekers,5,AC Milan,1025,Bologna FC 1909,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,487843,Lorenzo Colombo,5,AC Milan,2919,AC Monza,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,148368,Divock Origi,5,AC Milan,703,Nottingham Forest,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,296422,Fodé Ballo-Touré,5,AC Milan,931,Fulham FC,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,539134,Daniel Maldini,5,AC Milan,2919,AC Monza,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,259953,Rade Krunic,5,AC Milan,36,Fenerbahce,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,769063,Luka Romero,5,AC Milan,3302,UD Almería,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,700998,Chaka Traorè,5,AC Milan,458,Palermo FC,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,769063,Luka Romero,5,AC Milan,1108,Deportivo Alavés,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 17/01/2025,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,776303,Marco Pellegrino,5,AC Milan,1234,CA Independiente,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 17/01/2025,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,435772,Charles De Ketelaere,5,AC Milan,5,AC Milan,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,€23.70m,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,539134,Daniel Maldini,5,AC Milan,5,AC Milan,2919,AC Monza,PERMANENT_OR_OTHER_EXPLICIT,€6.50m,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,128223,Álvaro Morata,5,AC Milan,5,AC Milan,141,Galatasaray,LOAN,Loan fee: €6.00m,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,259953,Rade Krunic,5,AC Milan,5,AC Milan,36,Fenerbahce,PERMANENT_OR_OTHER_EXPLICIT,€3.50m,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,585949,Pierre Kalulu,5,AC Milan,5,AC Milan,506,Juventus FC,LOAN,Loan fee: €3.30m,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,769063,Luka Romero,5,AC Milan,5,AC Milan,3711,CD Cruz Azul,PERMANENT_OR_OTHER_EXPLICIT,€3.20m,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,800948,Jan-Carlo Simić,5,AC Milan,5,AC Milan,58,RSC Anderlecht,PERMANENT_OR_OTHER_EXPLICIT,€2.61m,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,346890,Noah Okafor,5,AC Milan,5,AC Milan,6195,SSC Napoli,LOAN,Loan fee: €1.90m,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,395236,Yacine Adli,5,AC Milan,5,AC Milan,430,ACF Fiorentina,LOAN,Loan fee: €1.50m,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,351816,Ismaël Bennacer,5,AC Milan,5,AC Milan,244,Olympique Marseille,LOAN,Loan fee: €950k,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,629016,Marco Nasti,5,AC Milan,5,AC Milan,2239,US Cremonese,PERMANENT_OR_OTHER_EXPLICIT,€500k,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,197470,Mattia Caldara,5,AC Milan,5,AC Milan,1385,Modena FC,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,673495,Emil Roback,5,AC Milan,5,AC Milan,21283,Muangthong United,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,82442,Olivier Giroud,5,AC Milan,5,AC Milan,51828,Los Angeles FC,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,883349,Kevin Zeroli,5,AC Milan,5,AC Milan,2919,AC Monza,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,776303,Marco Pellegrino,5,AC Milan,5,AC Milan,1234,CA Independiente,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,776303,Marco Pellegrino,5,AC Milan,5,AC Milan,2063,CA Huracán,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,262523,Davide Calabria,5,AC Milan,5,AC Milan,1025,Bologna FC 1909,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,487843,Lorenzo Colombo,5,AC Milan,5,AC Milan,749,FC Empoli,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,381950,Alexis Saelemaekers,5,AC Milan,5,AC Milan,12,AS Roma,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,769063,Luka Romero,5,AC Milan,5,AC Milan,1108,Deportivo Alavés,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,495722,Devis Vásquez,5,AC Milan,5,AC Milan,749,FC Empoli,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,392538,Tommaso Pobega,5,AC Milan,5,AC Milan,1025,Bologna FC 1909,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,698548,Marko Lazetić,5,AC Milan,5,AC Milan,3137,FK TSC Backa Topola,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,22141,Antonio Mirante,5,AC Milan,5,AC Milan,,Retired,RETIREMENT,-,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,700998,Chaka Traorè,5,AC Milan,5,AC Milan,41107,Milan Futuro,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,296422,Fodé Ballo-Touré,5,AC Milan,5,AC Milan,41107,Milan Futuro,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,148368,Divock Origi,5,AC Milan,5,AC Milan,41107,Milan Futuro,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,48859,Simon Kjaer,5,AC Milan,5,AC Milan,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,TRANSFERMARKT_EXPANDED
2024/25,2024,OUT,815563,Lapo Nava,5,AC Milan,5,AC Milan,41107,Milan Futuro,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,360518,Teun Koopmeiners,506,Juventus FC,800,Atalanta BC,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,€58.40m,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,447661,Douglas Luiz,506,Juventus FC,405,Aston Villa,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,€51.50m,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,463618,Khéphren Thuram,506,Juventus FC,417,OGC Nice,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,€20.60m,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,877139,Alberto Costa,506,Juventus FC,2420,Vitória Guimarães SC,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,€13.80m,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,686965,Juan Cabal,506,Juventus FC,276,Hellas Verona,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,€12.80m,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,487474,Francisco Conceição,506,Juventus FC,720,FC Porto,506,Juventus FC,LOAN,Loan fee: €9.50m,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,486031,Nico González,506,Juventus FC,430,ACF Fiorentina,506,Juventus FC,LOAN,Loan fee: €8.40m,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,944570,Vasilije Adžić,506,Juventus FC,4391,Buducnost Podgorica,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,€7.20m,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,301238,Michele Di Gregorio,506,Juventus FC,2919,AC Monza,506,Juventus FC,LOAN,Loan fee: €4.50m,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,805714,Renato Veiga,506,Juventus FC,631,Chelsea FC,506,Juventus FC,LOAN,Loan fee: €4.00m,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,480116,Lloyd Kelly,506,Juventus FC,762,Newcastle United,506,Juventus FC,LOAN,Loan fee: €3.80m,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,487969,Randal Kolo Muani,506,Juventus FC,583,Paris Saint-Germain,506,Juventus FC,LOAN,Loan fee: €3.60m,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,585949,Pierre Kalulu,506,Juventus FC,5,AC Milan,506,Juventus FC,LOAN,Loan fee: €3.30m,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,741090,Jonas Rouhi,506,Juventus FC,41101,Juventus Next Gen,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,654991,Samuel Mbangula,506,Juventus FC,41101,Juventus Next Gen,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2024/25,2024,IN,708072,Nicolò Savona,506,Juventus FC,41101,Juventus Next Gen,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
