season,season_start,movement,player_id,player_name,current_club_id,current_club,from_club_id,from_club,to_club_id,to_club,semantic_type,fee_text,source
2025/26,2025,OUT,936229,Emanuele Rao,6195,SSC Napoli,6195,SSC Napoli,332,SSC Bari,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,238993,Simone Scuffet,6195,SSC Napoli,6195,SSC Napoli,1390,Cagliari Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,320411,Philip Billing,6195,SSC Napoli,6195,SSC Napoli,989,AFC Bournemouth,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,346890,Noah Okafor,6195,SSC Napoli,6195,SSC Napoli,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,572265,Lorenzo Lucca,6195,SSC Napoli,6195,SSC Napoli,410,Udinese Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 21/01/2026,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,827734,Ange-Yoan Bonny,46,Inter Milan,130,Parma Calcio 1913,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€23.00m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,691316,Luis Henrique,46,Inter Milan,244,Olympique Marseille,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€22.80m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,711976,Andy Diouf,46,Inter Milan,826,RC Lens,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€20.00m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,668207,Petar Sučić,46,Inter Milan,419,GNK Dinamo Zagreb,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€14.60m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,550108,Nicola Zalewski,46,Inter Milan,12,AS Roma,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€8.00m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,915849,Yanis Massolin,46,Inter Milan,1385,Modena FC,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€3.50m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,780136,Aleksandar Stanković,46,Inter Milan,434,FC Luzern,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025 €3.20m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,284730,Manuel Akanji,46,Inter Milan,281,Manchester City,46,Inter Milan,LOAN,Loan fee: €1.00m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,930781,Pio Esposito,46,Inter Milan,3522,Spezia Calcio,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 10/06/2025 €500k,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,543771,Kristjan Asllani,46,Inter Milan,416,Torino FC,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/01/2026,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,731491,Franco Carboni,46,Inter Milan,749,FC Empoli,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 28/01/2026,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,787618,Valentín Carboni,46,Inter Milan,252,Genoa CFC,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 07/01/2026,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,538918,Sebastiano Esposito,46,Inter Milan,749,FC Empoli,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 10/06/2025,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,993645,Tomás Palacios,46,Inter Milan,2919,AC Monza,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 10/06/2025,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,638793,Tajon Buchanan,46,Inter Milan,1050,Villarreal CF,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,459661,Eddie Salcedo,46,Inter Milan,653,OFI Crete,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,731491,Franco Carboni,46,Inter Milan,607,Venezia FC,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,640109,Martín Satriano,46,Inter Milan,826,RC Lens,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,552223,Filip Stanković,46,Inter Milan,607,Venezia FC,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,338672,Zinho Vanheusden,46,Inter Milan,354,KV Mechelen,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,969192,Ebenezer Akinsanmiro,46,Inter Milan,1038,UC Sampdoria,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,550108,Nicola Zalewski,46,Inter Milan,46,Inter Milan,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,€17.50m,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,780136,Aleksandar Stanković,46,Inter Milan,46,Inter Milan,2282,Club Brugge KV,PERMANENT_OR_OTHER_EXPLICIT,€9.50m,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,638793,Tajon Buchanan,46,Inter Milan,46,Inter Milan,1050,Villarreal CF,PERMANENT_OR_OTHER_EXPLICIT,€9.00m,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,640109,Martín Satriano,46,Inter Milan,46,Inter Milan,826,RC Lens,PERMANENT_OR_OTHER_EXPLICIT,€4.75m,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,353366,Benjamin Pavard,46,Inter Milan,46,Inter Milan,244,Olympique Marseille,LOAN,Loan fee: €2.50m,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,307058,Mehdi Taremi,46,Inter Milan,46,Inter Milan,683,Olympiacos Piraeus,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,552223,Filip Stanković,46,Inter Milan,46,Inter Milan,607,Venezia FC,PERMANENT_OR_OTHER_EXPLICIT,€1.50m,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,543771,Kristjan Asllani,46,Inter Milan,46,Inter Milan,416,Torino FC,LOAN,Loan fee: €1.50m,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,459661,Eddie Salcedo,46,Inter Milan,46,Inter Milan,653,OFI Crete,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,227081,Joaquín Correa,46,Inter Milan,46,Inter Milan,537,Botafogo de Futebol e Regatas,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,41384,Marko Arnautovic,46,Inter Milan,46,Inter Milan,159,Red Star Belgrade,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,787618,Valentín Carboni,46,Inter Milan,46,Inter Milan,1444,Racing Club,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,993645,Tomás Palacios,46,Inter Milan,46,Inter Milan,288,Club Estudiantes de La Plata,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,543771,Kristjan Asllani,46,Inter Milan,46,Inter Milan,114,Besiktas JK,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,338672,Zinho Vanheusden,46,Inter Milan,46,Inter Milan,12361,Marbella FC,PERMANENT_OR_OTHER_EXPLICIT,?,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,731491,Franco Carboni,46,Inter Milan,46,Inter Milan,749,FC Empoli,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,787618,Valentín Carboni,46,Inter Milan,46,Inter Milan,252,Genoa CFC,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,969192,Ebenezer Akinsanmiro,46,Inter Milan,46,Inter Milan,4172,Pisa Sporting Club,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,731491,Franco Carboni,46,Inter Milan,46,Inter Milan,130,Parma Calcio 1913,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,538918,Sebastiano Esposito,46,Inter Milan,46,Inter Milan,1390,Cagliari Calcio,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,915849,Yanis Massolin,46,Inter Milan,46,Inter Milan,1385,Modena FC,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2025/26,2025,OUT,550108,Nicola Zalewski,46,Inter Milan,46,Inter Milan,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,434433,Nikola Krstović,800,Atalanta BC,1005,US Lecce,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,€25.00m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,405885,Giacomo Raspadori,800,Atalanta BC,13,Atlético de Madrid,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,€22.00m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,644771,Odilon Kossounou,800,Atalanta BC,15,Bayer 04 Leverkusen,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,€19.30m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,746695,Kamaldeen Sulemana,800,Atalanta BC,180,Southampton FC,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,€17.50m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,550108,Nicola Zalewski,800,Atalanta BC,46,Inter Milan,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,€17.50m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,528833,Lazar Samardžić,800,Atalanta BC,410,Udinese Calcio,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,€16.60m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,1077175,Honest Ahanor,800,Atalanta BC,252,Genoa CFC,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,€16.00m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,459128,Marco Brescianini,800,Atalanta BC,8970,Frosinone Calcio,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,€10.00m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,503991,Yunus Musah,800,Atalanta BC,5,AC Milan,800,Atalanta BC,LOAN,Loan fee: €4.00m,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,199976,Marco Sportiello,800,Atalanta BC,5,AC Milan,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,€800k,TRANSFERMARKT_EXPANDED
2025/26,2025,IN,708635,Lorenzo Bernasconi,800,Atalanta BC,41110,Atalanta U23,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
