season,season_start,movement,player_id,player_name,current_club_id,current_club,from_club_id,from_club,to_club_id,to_club,semantic_type,fee_text,source
2022/23,2022,IN,435772,Charles De Ketelaere,5,AC Milan,2282,Club Brugge KV,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,€37.50m,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,521964,Malick Thiaw,5,AC Milan,33,FC Schalke 04,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,€12.80m,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,449151,Junior Messias,5,AC Milan,4083,FC Crotone,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,€6.20m,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,130365,Alessandro Florenzi,5,AC Milan,12,AS Roma,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,€3.15m,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,503881,Aster Vranckx,5,AC Milan,82,VfL Wolfsburg,5,AC Milan,LOAN,Loan fee: €1.33m,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,495722,Devis Vásquez,5,AC Milan,11855,Club Guaraní,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,€810k,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,148368,Divock Origi,5,AC Milan,31,Liverpool FC,5,AC Milan,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,361104,Sergiño Dest,5,AC Milan,131,FC Barcelona,5,AC Milan,LOAN,loan transfer,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,673495,Emil Roback,5,AC Milan,10958,Milan Primavera,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,629016,Marco Nasti,5,AC Milan,10958,Milan Primavera,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,592924,Andreas Jungdal,5,AC Milan,10958,Milan Primavera,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,-,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,673495,Emil Roback,5,AC Milan,2778,FC Nordsjaelland,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 06/01/2023,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,406912,Gabriele Bellodi,5,AC Milan,2721,US Alessandria Calcio 1912,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,312678,Léo Duarte,5,AC Milan,6890,Basaksehir FK,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,459128,Marco Brescianini,5,AC Milan,2919,AC Monza,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,421446,Gabriele Capanni,5,AC Milan,1103,Ternana Calcio,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,421773,Riccardo Tonin,5,AC Milan,1429,Cesena FC,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,487843,Lorenzo Colombo,5,AC Milan,2722,SPAL,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,422355,Jens Petter Hauge,5,AC Milan,24,Eintracht Frankfurt,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,492627,Marco Frigerio,5,AC Milan,1253,Lucchese Calcio,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,566963,Sabino Signorile,5,AC Milan,4167,1913 Seregno Calcio,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,601877,Luan Capanni,5,AC Milan,2431,CF Estrela Amadora,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 02/11/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,392538,Tommaso Pobega,5,AC Milan,416,Torino FC,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,562259,Antonio Mionic,5,AC Milan,4339,Aquila Montevarchi 1902,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,418652,Leroy Abanda,5,AC Milan,7042,US Boulogne,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,395236,Yacine Adli,5,AC Milan,40,FC Girondins Bordeaux,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,197470,Mattia Caldara,5,AC Milan,607,Venezia FC,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,392545,Frank Tsadjout,5,AC Milan,408,Ascoli Calcio,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,601877,Luan Capanni,5,AC Milan,4333,US Grosseto 1912,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,IN,357991,Alessandro Plizzari,5,AC Milan,1005,US Lecce,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2022,TRANSFERMARKT_EXPANDED
2022/23,2022,OUT,422355,Jens Petter Hauge,5,AC Milan,5,AC Milan,24,Eintracht Frankfurt,PERMANENT_OR_OTHER_EXPLICIT,€8.20m,TRANSFERMARKT_EXPANDED
2022/23,2022,OUT,312678,Léo Duarte,5,AC Milan,5,AC Milan,6890,Basaksehir FK,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,TRANSFERMARKT_EXPANDED
2022/23,2022,OUT,357991,Alessandro Plizzari,5,AC Milan,5,AC Milan,2921,Delfino Pescara 1936,PERMANENT_OR_OTHER_EXPLICIT,€425k,TRANSFERMARKT_EXPANDED
2022/23,2022,OUT,392545,Frank Tsadjout,5,AC Milan,5,AC Milan,2239,US Cremonese,PERMANENT_OR_OTHER_EXPLICIT,€400k,TRANSFERMARKT_EXPANDED
2022/23,2022,OUT,698548,Marko Lazetić,5,AC Milan,5,AC Milan,3551,SCR Altach,LOAN,Loan fee: €47k,TRANSFERMARKT_EXPANDED
2022/23,2022,OUT,592924,Andreas Jungdal,5,AC Milan,5,AC Milan,3551,SCR Altach,LOAN,Loan fee: €35k,TRANSFERMARKT_EXPANDED
2022/23,2022,OUT,195171,Samu Castillejo,5,AC Milan,5,AC Milan,1049,Valencia CF,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2022/23,2022,OUT,197747,Alessio Romagnoli,5,AC Milan,5,AC Milan,398,SS Lazio,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2022/23,2022,OUT,421773,Riccardo Tonin,5,AC Milan,5,AC Milan,704,Calcio Foggia 1920,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2022/23,2022,OUT,294808,Franck Kessié,5,AC Milan,5,AC Milan,131,FC Barcelona,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2022/23,2022,OUT,492627,Marco Frigerio,5,AC Milan,5,AC Milan,704,Calcio Foggia 1920,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
2022/23,2022,OUT,566963,Sabino Signorile,5,AC Milan,5,AC Milan,22249,Audace Cerignola,FREE_TRANSFER,free transfer,TRANSFERMARKT_EXPANDED
